"","EstID","Company.x","State","Zip","Company.y","Size2","Beef_Slaughter","Pork_Slaughter","Chicken_Slaughter","Catfish_Products","Egg_Products","StateName"
"2015",5420,"Prison Industry Authority/Mule Creek State Prison","CA","95640","Prison Industry Authority/Mule Creek State Prison","Small",FALSE,NA,NA,NA,NA,"California"
"2016",5421,"Ghiringhelli Brothers","CA","94590","Ghiringhelli Brothers","Small",FALSE,NA,NA,NA,NA,"California"
"2017",5423,"Avenal State Prison","CA","93204","Avenal State Prison","Small",FALSE,NA,NA,NA,NA,"California"
"2018",5424,"Sovereign Seafood, Inc.","CA","93101","Sovereign Seafood, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2019",5429,"Graciana LLC","CA","91342","Graciana LLC","Small",FALSE,NA,NA,NA,NA,"California"
"2020",5431,"Ramar International Corp","CA","94565","Ramar International Corp","Small",FALSE,NA,NA,NA,NA,"California"
"2021",5435,"Ruiz Food Products, Inc.","CA","93618","Ruiz Food Products, Inc.","Large",FALSE,NA,NA,NA,NA,"California"
"2022",5439,"Bell Tasty Foods Inc","CA","95624","Bell Tasty Foods Inc","Small",FALSE,NA,NA,NA,NA,"California"
"2023",5441,"Premiere Brand Meats","CA","96019","Premiere Brand Meats","Small",FALSE,NA,NA,NA,NA,"California"
"2024",5447,"Sunnyvalley Smoked Meats","CA","95337","Sunnyvalley Smoked Meats","Small",FALSE,NA,NA,NA,NA,"California"
"2025",5467,"Johns Genova Delicatessen, Inc.","CA","94597","Johns Genova Delicatessen, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2026",5475,"Costco Wholesale Meat Plant","CA","95377","Costco Wholesale Meat Plant","Large",FALSE,NA,NA,NA,NA,"California"
"2027",5476,"Grand Food","CA","94545","Grand Food","Small",FALSE,NA,NA,NA,NA,"California"
"2028",5483,"Mad Butcher Meat Co. Inc.","CA","95828","Mad Butcher Meat Co. Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2029",5485,"Sausage Factory","CA","90019","Sausage Factory","Small",FALSE,NA,NA,NA,NA,"California"
"2030",5487,"Pacific Transload Systems","CA","94607","Pacific Transload Systems","Small",FALSE,NA,NA,NA,NA,"California"
"2031",5492,"Kim Son Food Co.","CA","94577","Kim Son Food Co.","Small",FALSE,NA,NA,NA,NA,"California"
"2032",5499,"LiDestri Foods Inc.","CA","93727","LiDestri Foods Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2033",5510,"San Francisco Foods, LLC","CA","94577","San Francisco Foods, LLC","Small",FALSE,NA,NA,NA,NA,"California"
"2034",5517,"Glenoaks Food, Inc.","CA","91352","Glenoaks Food, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2035",5518,"Onorato and Company","CA","94080","Onorato and Company","Small",FALSE,NA,NA,NA,NA,"California"
"2036",5520,"Fiore Di Pasta, Inc.","CA","93725","Fiore Di Pasta, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2037",5523,"Prism Team Services","CA","95206","Prism Team Services","Small",FALSE,NA,NA,NA,NA,"California"
"2038",5529,"Allen Brothers LLC","CA","94587","Allen Brothers LLC","Small",FALSE,NA,NA,NA,NA,"California"
"2039",5539,"Golden Valley Industries","CA","95351","Golden Valley Industries","Small",FALSE,NA,NA,NA,NA,"California"
"2040",5540,"It's Jerky Inc.","CA","96003","It's Jerky Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2041",5543,"Go Go Sales Inc.","CA","90023","Go Go Sales Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2042",5546,"Ajinomoto Foods North America, Inc.","CA","94545","Ajinomoto Foods North America, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2043",5547,"Fresh Gourmet Cuisine Corp","CA","91324","Fresh Gourmet Cuisine Corp","Small",FALSE,NA,NA,NA,NA,"California"
"2044",5548,"Coastal Pacific Food Distributors","CA","95206","Coastal Pacific Food Distributors","Small",FALSE,NA,NA,NA,NA,"California"
"2045",5551,"EDS Wrap & Roll Foods, LLC.","CA","94545","EDS Wrap & Roll Foods, LLC.","Small",FALSE,NA,NA,NA,NA,"California"
"2046",5556,"Atkins Sheep Ranch Inc.","CA","94538","Atkins Sheep Ranch Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2047",5560,"Cucina Della Cucina, LLC.","CA","91340","Cucina Della Cucina, LLC.","Small",FALSE,NA,NA,NA,NA,"California"
"2048",5561,"Clarmil Manufacturing Corp.","CA","94544","Clarmil Manufacturing Corp.","Small",FALSE,NA,NA,NA,NA,"California"
"2049",5565,"Top 10 Produce LLC","CA","93901","Top 10 Produce LLC","Small",FALSE,NA,NA,NA,NA,"California"
"2050",5566,"Siskiyou Distributing","CA","96097","Siskiyou Distributing","Small",FALSE,NA,NA,NA,NA,"California"
"2051",5567,"Cattlemen's Processing LLC","AZ","85606","Cattlemen's Processing LLC","Small",TRUE,NA,NA,NA,NA,"Arizona"
"2052",5568,"Foster Poultry Farms LLC","CA","93257","Foster Poultry Farms LLC","Small",FALSE,NA,NA,NA,NA,"California"
"2053",5574,"Broadleaf Inc.","CA","90058","Broadleaf Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2054",5579,"Pampanga Food Co.","CA","92801","Pampanga Food Co.","Small",FALSE,NA,NA,NA,NA,"California"
"2055",5585,"Coast Packing Company","CA","90058","Coast Packing Company","Small",FALSE,NA,NA,NA,NA,"California"
"2056",5594,"Pampanga Food Co. Inc.","CA","92801","Pampanga Food Co. Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2057",5595,"King Meat Service Inc.","CA","90058","King Meat Service Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2058",5596,"Rudolph Foods Company Inc.","CA","92223","Rudolph Foods Company Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2059",5598,"Sterling Pacific Meat Co.","CA","90040","Sterling Pacific Meat Co.","Small",FALSE,NA,NA,NA,NA,"California"
"2060",5601,"Square H Brands, Inc.","CA","90058","Square H Brands, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2061",5603,"Marquez Brothers Mex Imports Inc","CA","90640","Marquez Brothers Mex Imports Inc","Small",FALSE,NA,NA,NA,NA,"California"
"2062",5605,"Charlie DiMaria & Sons","CA","90660","Charlie DiMaria & Sons","Small",TRUE,NA,NA,NA,NA,"California"
"2063",5606,"Hawa Corp.","CA","92324","Hawa Corp.","Small",FALSE,NA,NA,NA,NA,"California"
"2064",5609,"Rocker Bros. Meat & Provision Inc.","CA","90302","Rocker Bros. Meat & Provision Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2065",5610,"M.C.I. Foods, Inc.","CA","90670","M.C.I. Foods, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2066",5611,"Unibright Foods, Inc.","CA","90201","Unibright Foods, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2067",5618,"Snak King Corp.","CA","91745","Snak King Corp.","Small",FALSE,NA,NA,NA,NA,"California"
"2068",5621,"Juanita's Foods","CA","90748","Juanita's Foods","Small",FALSE,NA,NA,NA,NA,"California"
"2069",5625,"West Lake Food Corporation","CA","92703","West Lake Food Corporation","Small",FALSE,NA,NA,NA,NA,"California"
"2070",5627,"Overhill Farms, Inc.","CA","90058","Overhill Farms, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2071",5628,"Los Tres Cochinitos","CA","90023","Los Tres Cochinitos","Small",FALSE,NA,NA,NA,NA,"California"
"2072",5629,"RBR Meat Co., Inc.","CA","90058","RBR Meat Co., Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2073",5633,"American Meat Companies","CA","90660","American Meat Companies","Small",FALSE,NA,NA,NA,NA,"California"
"2074",5634,"Vie De France Bakery Yamazaki, Inc.","CA","90058","Vie De France Bakery Yamazaki, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2075",5635,"Del Mar Meats, Inc.","CA","91776","Del Mar Meats, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2076",5637,"Kruse & Son, Inc.","CA","91016","Kruse & Son, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2077",5641,"Magong Food LLC","CA","91754","Magong Food LLC","Small",FALSE,NA,NA,NA,NA,"California"
"2078",5644,"Far West Meats","CA","92410","Far West Meats","Small",FALSE,NA,NA,NA,NA,"California"
"2079",5648,"Demes Gourmet Corporation","CA","92831","Demes Gourmet Corporation","Small",FALSE,NA,NA,NA,NA,"California"
"2080",5649,"Dolores Canning Co., Inc.","CA","90063","Dolores Canning Co., Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2081",5650,"Daniel Western Meat Packers Inc.","CA","90660","Daniel Western Meat Packers Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2082",5660,"Palisades Ranch","CA","90058","Palisades Ranch","Small",FALSE,NA,NA,NA,NA,"California"
"2083",5664,"Santa Fe Importers, Inc.","CA","90813","Santa Fe Importers, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2084",5670,"Heartland Meat Company, Inc","CA","91911","Heartland Meat Company, Inc","Small",FALSE,NA,NA,NA,NA,"California"
"2085",5675,"Tommy's Quality Meats","CA","92113","Tommy's Quality Meats","Small",FALSE,NA,NA,NA,NA,"California"
"2086",5679,"Diana's Mexican Food Products Inc.","CA","90504","Diana's Mexican Food Products Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2087",5680,"HV Randall Foods, Inc.","CA","90058","HV Randall Foods, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2088",5685,"Leyen Food, LLC","CA","91746","Leyen Food, LLC","Small",FALSE,NA,NA,NA,NA,"California"
"2089",5686,"Quentin Meat Co.","CA","90670","Quentin Meat Co.","Small",FALSE,NA,NA,NA,NA,"California"
"2090",5687,"Mao Foods, Inc.","CA","90058","Mao Foods, Inc.","Small",FALSE,NA,TRUE,NA,NA,"California"
"2091",5689,"Wayne Provisions Co.","CA","90058","Wayne Provisions Co.","Small",FALSE,NA,NA,NA,NA,"California"
"2092",5690,"Newport Meat Southern California, Inc.","CA","92606","Newport Meat Southern California, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2093",5692,"Claro's Italian Markets, Inc.","CA","91776","Claro's Italian Markets, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2094",5697,"New Temple Meat Co.","CA","91746","New Temple Meat Co.","Small",FALSE,NA,NA,NA,NA,"California"
"2095",5698,"La Espanola Meat, Inc.","CA","90710","La Espanola Meat, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2096",5699,"C&H Meat Co.","CA","90023","C&H Meat Co.","Small",FALSE,NA,NA,NA,NA,"California"
"2097",5702,"The Butcher Block Meats","CA","92113","The Butcher Block Meats","Small",FALSE,NA,NA,NA,NA,"California"
"2098",5704,"Heatherfield Foods Inc.","CA","91762","Heatherfield Foods Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2099",5705,"Win Fat LLC","CA","91754","Win Fat LLC","Small",FALSE,NA,NA,NA,NA,"California"
"2100",5710,"Golden Eagle Services","CA","90280","Golden Eagle Services","Small",FALSE,NA,NA,NA,NA,"California"
"2101",5711,"Modern Meat Co","CA","92404","Modern Meat Co","Small",FALSE,NA,NA,NA,NA,"California"
"2102",5712,"Luck Nabeshima","CA","90640","Luck Nabeshima","Small",FALSE,NA,NA,NA,NA,"California"
"2103",5715,"Four Star Meat Co","CA","90805","Four Star Meat Co","Small",FALSE,NA,NA,NA,NA,"California"
"2104",5717,"In-N-Out Burger","CA","91708","In-N-Out Burger","Small",FALSE,NA,NA,NA,NA,"California"
"2105",5721,"T&J Sausage Kitchen","CA","92806","T&J Sausage Kitchen","Small",FALSE,NA,NA,NA,NA,"California"
"2106",5723,"Sweety Novelty, Inc.","CA","90502","Sweety Novelty, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2107",5724,"K&M Meat Packing Co., Inc.","CA","90058","K&M Meat Packing Co., Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2108",5727,"Bot N Bot","CA","90670","Bot N Bot","Small",FALSE,NA,NA,NA,NA,"California"
"2109",5728,"Ruiz Food Products, Inc.","CA","90058","Ruiz Food Products, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2110",5730,"Papa Cantella's Inc","CA","90058","Papa Cantella's Inc","Small",FALSE,NA,NA,NA,NA,"California"
"2111",5732,"Meadow Farms Sausage Company","CA","90047","Meadow Farms Sausage Company","Small",FALSE,NA,NA,NA,NA,"California"
"2112",5733,"West Coast Prime Meats LLC","CA","92821","West Coast Prime Meats LLC","Small",FALSE,NA,NA,NA,NA,"California"
"2113",5734,"Evans Food Group","CA","91744","Evans Food Group","Small",FALSE,NA,NA,NA,NA,"California"
"2114",5737,"Los Angeles Poultry","CA","90058","Los Angeles Poultry","Small",FALSE,NA,NA,NA,NA,"California"
"2115",5738,"Bangkok Meatball Co.","CA","90262","Bangkok Meatball Co.","Small",FALSE,NA,NA,NA,NA,"California"
"2116",5739,"Great  River Food","CA","91748","Great  River Food","Small",FALSE,NA,NA,NA,NA,"California"
"2117",5741,"Victor's Market Co Inc","CA","90250","Victor's Market Co Inc","Small",FALSE,NA,NA,NA,NA,"California"
"2118",5742,"Roger's Poultry","CA","90001","Roger's Poultry","Small",FALSE,NA,NA,NA,NA,"California"
"2119",5743,"B & S Food Products","CA","91789","B & S Food Products","Small",FALSE,NA,NA,NA,NA,"California"
"2120",5747,"A.J. Sons, Inc.","CA","92751","A.J. Sons, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2121",5748,"Overhill Farms, Inc.","CA","90058","Overhill Farms, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2122",5749,"Central Meat and Provision Co","CA","92113","Central Meat and Provision Co","Small",FALSE,NA,NA,NA,NA,"California"
"2123",5750,"Seaport Meat Co","CA","91978","Seaport Meat Co","Small",FALSE,NA,NA,NA,NA,"California"
"2124",5751,"Garo's Basturma","CA","91104","Garo's Basturma","Small",FALSE,NA,NA,NA,NA,"California"
"2125",5757,"South Gate Meat Co.","CA","90280","South Gate Meat Co.","Small",FALSE,NA,NA,NA,NA,"California"
"2126",5758,"Burnett & Son Meat Co., Inc.","CA","91016","Burnett & Son Meat Co., Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2127",5759,"Ramona's Food Group","CA","90249","Ramona's Food Group","Small",FALSE,NA,NA,NA,NA,"California"
"2128",5760,"Jobbers Meat Packing Co Inc","CA","90058","Jobbers Meat Packing Co Inc","Small",FALSE,NA,NA,NA,NA,"California"
"2129",5761,"Pontrelli & Laricchia LLC","CA","90058","Pontrelli & Laricchia LLC","Small",FALSE,NA,NA,NA,NA,"California"
"2130",5762,"Pocino Foods","CA","91746","Pocino Foods","Small",FALSE,NA,NA,NA,NA,"California"
"2131",5764,"Russak's Cured & Smoked Products","CA","90033","Russak's Cured & Smoked Products","Small",FALSE,NA,NA,NA,NA,"California"
"2132",5765,"Venus Foods Inc.","CA","91745","Venus Foods Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2133",5768,"Mr. J's Tamales & Chili, Inc.","CA","90262","Mr. J's Tamales & Chili, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2134",5769,"Foster Poultry Farms LLC","CA","90221","Foster Poultry Farms LLC","Large",FALSE,NA,NA,NA,NA,"California"
"2135",5777,"Phu Huong Food Company, Inc.","CA","91770","Phu Huong Food Company, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2136",5778,"Mattern Sausage","CA","92867","Mattern Sausage","Small",FALSE,NA,NA,NA,NA,"California"
"2137",5779,"La Joya Products","CA","90023","La Joya Products","Small",FALSE,NA,NA,NA,NA,"California"
"2138",5782,"MGH Gourmet, Inc.","CA","90221","MGH Gourmet, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2139",5784,"Chunwei Inc.","CA","90255","Chunwei Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2140",5785,"Tarantino Wholesale Foods Distributor","CA","92154","Tarantino Wholesale Foods Distributor","Small",FALSE,NA,NA,NA,NA,"California"
"2141",5786,"Legacy Food Company Inc,","CA","91730","Legacy Food Company Inc,","Small",FALSE,NA,NA,NA,NA,"California"
"2142",5787,"Settlers Jerky Inc.","CA","91789","Settlers Jerky Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2143",5789,"Value Meats","CA","90058","Value Meats","Small",FALSE,NA,NA,NA,NA,"California"
"2144",5790,"Wei-Chuan USA, Inc.","CA","90201","Wei-Chuan USA, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2145",5791,"T & T Foods, Inc.","CA","90058","T & T Foods, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2146",5792,"Family Loompya Corporation","CA","91950","Family Loompya Corporation","Small",FALSE,NA,NA,NA,NA,"California"
"2147",5796,"Gaylord's Meats Co.","CA","92831","Gaylord's Meats Co.","Small",FALSE,NA,NA,NA,NA,"California"
"2148",5800,"Camino Real Foods, Inc.","CA","90058","Camino Real Foods, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2149",5801,"Burris Logistics","CA","90033","Burris Logistics","Small",FALSE,NA,NA,NA,NA,"California"
"2150",5806,"JWM Distribution","CA","92410","JWM Distribution","Small",FALSE,NA,NA,NA,NA,"California"
"2151",5807,"K. T.'s Kitchens, Inc.","CA","90746","K. T.'s Kitchens, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2152",5808,"Day-Lee Foods Inc.","CA","90670","Day-Lee Foods Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2153",5809,"E-HWA Food Products Co.","CA","90255","E-HWA Food Products Co.","Small",FALSE,NA,NA,NA,NA,"California"
"2154",5810,"Ajinomoto Foods North America, Inc,","CA","92154","Ajinomoto Foods North America, Inc,","Large",FALSE,NA,NA,NA,NA,"California"
"2155",5817,"Bastan Corporation","CA","91911","Bastan Corporation","Small",FALSE,NA,NA,NA,NA,"California"
"2156",5820,"Francisco Meat Company","CA","92806","Francisco Meat Company","Small",FALSE,NA,NA,NA,NA,"California"
"2157",5822,"Los Altos Beef, Inc.","CA","90001","Los Altos Beef, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2158",5825,"Lucksen Trading Co.","CA","91007","Lucksen Trading Co.","Small",FALSE,NA,NA,NA,NA,"California"
"2159",5828,"Montalvan's Sales","CA","91761","Montalvan's Sales","Small",FALSE,NA,NA,NA,NA,"California"
"2160",5830,"Asahi Foods Inc.","CA","90023","Asahi Foods Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2161",5835,"Crown Meat & Provisions","CA","92264","Crown Meat & Provisions","Small",FALSE,NA,NA,NA,NA,"California"
"2162",5836,"McLane Foodservices","CA","92518","McLane Foodservices","Small",FALSE,NA,NA,NA,NA,"California"
"2163",5845,"Alberto's Meat Shop","CA","92081","Alberto's Meat Shop","Small",FALSE,NA,NA,NA,NA,"California"
"2164",5846,"Fortune Avenue Foods, Inc.","CA","91761","Fortune Avenue Foods, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2165",5847,"Reynaldo's Mexican Food Company, LLC","CA","90058","Reynaldo's Mexican Food Company, LLC","Small",FALSE,NA,NA,NA,NA,"California"
"2166",5850,"US Foods, Inc.","CA","90250","US Foods, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2167",5851,"Cueritos and  Botanas Coahuila","CA","91767","Cueritos and  Botanas Coahuila","Small",FALSE,NA,NA,NA,NA,"California"
"2168",5854,"Macsei Industries Corp.","CA","90058","Macsei Industries Corp.","Small",FALSE,NA,NA,NA,NA,"California"
"2169",5855,"California Jerky Factory, Inc.","CA","91733","California Jerky Factory, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2170",5857,"Let's Do Lunch, Inc.","CA","90248","Let's Do Lunch, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2171",5859,"O'Tasty Foods, Inc.","CA","91745","O'Tasty Foods, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2172",5869,"Soup Bases Loaded","CA","91761","Soup Bases Loaded","Small",FALSE,NA,NA,NA,NA,"California"
"2173",5880,"Burris Logistics","CA","90033","Burris Logistics","Small",FALSE,NA,NA,NA,NA,"California"
"2174",5881,"E. Excel Food Inc","CA","92806","E. Excel Food Inc","Small",FALSE,NA,NA,NA,NA,"California"
"2175",5886,"Fresh Creative Foods","CA","92081","Fresh Creative Foods","Small",FALSE,NA,NA,NA,NA,"California"
"2176",5892,"BMC Cali, Inc.","CA","91770","BMC Cali, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2177",5893,"Culinary Specialties Inc.","CA","92069","Culinary Specialties Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2178",5895,"Country Archer","CA","92408","Country Archer","Small",FALSE,NA,NA,NA,NA,"California"
"2179",5896,"Rice Field Corporation","CA","91746","Rice Field Corporation","Small",FALSE,NA,NA,NA,NA,"California"
"2180",5899,"Nina Mia, Inc.","CA","92831","Nina Mia, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2181",5900,"CTI Foods LLC","CA","91702","CTI Foods LLC","Small",FALSE,NA,NA,NA,NA,"California"
"2182",5905,"Olympic Gold Meats, Inc.","CA","90813","Olympic Gold Meats, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"2183",5917,"Washington Beef, LLC","WA","98948","Washington Beef, LLC","Large",TRUE,NA,NA,NA,NA,"Washington"
"2184",5922,"Hoagland Enterprises, LLC","ID","83628","Hoagland Enterprises, LLC","Small",TRUE,NA,NA,NA,NA,"Idaho"
"2185",5932,"Independent Meat Company","ID","83301","Independent Meat Company","Small",FALSE,TRUE,NA,NA,NA,"Idaho"
"2186",5941,"Ameristar Meats, Inc.","WA","99212","Ameristar Meats, Inc.","Small",FALSE,NA,NA,NA,NA,"Washington"
"2187",5949,"Double S Meats","WA","98855","Double S Meats","Small",TRUE,TRUE,NA,NA,NA,"Washington"
"2188",5950,"CTI Foods LLC","ID","83676","CTI Foods LLC","Small",FALSE,NA,NA,NA,NA,"Idaho"
"2189",5952,"Interstate Meat Dist., Inc.","OR","97015","Interstate Meat Dist., Inc.","Small",FALSE,NA,NA,NA,NA,"Oregon"
"2190",5955,"Longhorn Barbecue Production Center","WA","99206","Longhorn Barbecue Production Center","Small",FALSE,NA,NA,NA,NA,"Washington"
"2191",5958,"L&M Enterprises, Inc.","MP","96950","L&M Enterprises, Inc.","Small",FALSE,NA,NA,NA,NA,NA
"2192",5960,"Newport Meat Pacific Northwest","OR","97230","Newport Meat Pacific Northwest","Small",FALSE,NA,NA,NA,NA,"Oregon"
"2193",5962,"A G Specialty Foods","OR","97015","A G Specialty Foods","Small",FALSE,NA,NA,NA,NA,"Oregon"
"2194",5967,"OFD Foods LLC","OR","97321","OFD Foods LLC","Small",FALSE,NA,NA,NA,TRUE,"Oregon"
"2195",5970,"Isernio's Sausage Co.","WA","98032","Isernio's Sausage Co.","Small",FALSE,NA,NA,NA,NA,"Washington"
"2196",5971,"MacDonald Meat Company, Inc.","WA","98134","MacDonald Meat Company, Inc.","Small",FALSE,NA,NA,NA,NA,"Washington"
"2197",5977,"JB, LLC","GU","96931","JB, LLC","Small",FALSE,NA,NA,NA,NA,NA
"2198",5978,"Mondo & Sons","WA","98188","Mondo & Sons","Small",FALSE,NA,NA,NA,NA,"Washington"
"2199",5980,"PNW Veg Co LLC","OR","97305","PNW Veg Co LLC","Small",FALSE,NA,NA,NA,NA,"Oregon"
"2200",5985,"Reser's Fine Foods, Inc.","OR","97124","Reser's Fine Foods, Inc.","Large",FALSE,NA,NA,NA,NA,"Oregon"
"2201",5987,"Oberto Snacks Inc.","WA","98032","Oberto Snacks Inc.","Small",FALSE,NA,NA,NA,NA,"Washington"
"2202",5988,"Oberto Snacks Inc.","WA","98032","Oberto Snacks Inc.","Large",FALSE,NA,NA,NA,NA,"Washington"
